sample_id,feature,shap_value,feature_value,model,target
99,log_seq_mol_wt,4.901569696181158,9.798135757446289,linear,log_kcat_value
0,linear_pI,-0.11387722252861862,7.06573486328125,linear,log_kcat_value
1,linear_pI,0.15158660958396153,5.298780918121338,linear,log_kcat_value
2,linear_pI,0.12567519594592783,5.449859142303467,linear,log_kcat_value
3,linear_pI,-0.2432223645919,7.934462547302246,linear,log_kcat_value
4,linear_pI,0.0,6.739933490753174,linear,log_kcat_value
5,linear_pI,0.16214926990133194,5.270418167114258,linear,log_kcat_value
6,linear_pI,0.05817377717917854,5.94498348236084,linear,log_kcat_value
7,linear_pI,-0.19300601050656768,7.450875759124756,linear,log_kcat_value
8,linear_pI,-0.18581828680177195,7.538123607635498,linear,log_kcat_value
9,linear_pI,-0.21884056154963258,7.6631693840026855,linear,log_kcat_value
10,linear_pI,0.14267355948871804,5.366362571716309,linear,log_kcat_value
11,linear_pI,-0.12634620432676336,7.147298812866211,linear,log_kcat_value
12,linear_pI,-0.35477428442340414,8.650577545166016,linear,log_kcat_value
13,linear_pI,0.12100264640651565,5.443492889404297,linear,log_kcat_value
14,linear_pI,0.0,6.326600551605225,linear,log_kcat_value
15,linear_pI,0.16339342500066592,5.284002780914307,linear,log_kcat_value
16,linear_pI,0.18829282859895558,5.036071300506592,linear,log_kcat_value
17,linear_pI,0.18313706462680712,5.198971748352051,linear,log_kcat_value
18,linear_pI,0.2017491275923061,5.01532506942749,linear,log_kcat_value
19,linear_pI,-0.11926859343175966,7.153323650360107,linear,log_kcat_value
20,linear_pI,0.16273469615914135,5.227959632873535,linear,log_kcat_value
21,linear_pI,0.19599824266075141,5.059147834777832,linear,log_kcat_value
22,linear_pI,0.1331880916940079,5.490214824676514,linear,log_kcat_value
23,linear_pI,-0.5424336494730329,9.912095069885254,linear,log_kcat_value
24,linear_pI,0.0,6.695826530456543,linear,log_kcat_value
25,linear_pI,0.22580937020882333,4.702028274536133,linear,log_kcat_value
26,linear_pI,-0.1346211562005628,7.202432632446289,linear,log_kcat_value
27,linear_pI,0.0,6.292781352996826,linear,log_kcat_value
28,linear_pI,-0.29013099521285635,8.276016235351562,linear,log_kcat_value
29,linear_pI,0.12415016318375915,5.543813705444336,linear,log_kcat_value
30,linear_pI,0.09954760518447857,5.687616348266602,linear,log_kcat_value
31,linear_pI,0.151531382346943,5.420984745025635,linear,log_kcat_value
32,linear_pI,0.22148639141837062,4.8506622314453125,linear,log_kcat_value
33,linear_pI,0.21962255084034604,4.928815841674805,linear,log_kcat_value
34,linear_pI,0.1721787096024359,5.096945762634277,linear,log_kcat_value
35,linear_pI,0.14262830245251817,5.201074600219727,linear,log_kcat_value
36,linear_pI,0.08267976084704587,5.795383453369141,linear,log_kcat_value
37,linear_pI,0.11333956671753331,5.53369665145874,linear,log_kcat_value
38,linear_pI,0.14166573389862996,5.351470947265625,linear,log_kcat_value
39,linear_pI,-0.3283363903701447,8.480703353881836,linear,log_kcat_value
40,linear_pI,-0.26885792058195884,8.114522933959961,linear,log_kcat_value
41,linear_pI,-0.24576252738061216,7.901454925537109,linear,log_kcat_value
42,linear_pI,0.05106787225451767,6.006085395812988,linear,log_kcat_value
43,linear_pI,0.0,6.734988689422607,linear,log_kcat_value
44,linear_pI,0.0,5.983747482299805,linear,log_kcat_value
45,linear_pI,0.15061747131244602,5.315207481384277,linear,log_kcat_value
46,linear_pI,0.0,6.28255033493042,linear,log_kcat_value
47,linear_pI,0.18730977773759866,5.207554340362549,linear,log_kcat_value
48,linear_pI,-0.30654105127245734,8.41720199584961,linear,log_kcat_value
49,linear_pI,-0.3588722671340059,8.76462173461914,linear,log_kcat_value
50,linear_pI,0.17847580795069826,5.227959632873535,linear,log_kcat_value
51,linear_pI,0.16809115369005423,5.230062484741211,linear,log_kcat_value
52,linear_pI,0.0,6.303125858306885,linear,log_kcat_value
53,linear_pI,-0.3270907519109278,8.511260986328125,linear,log_kcat_value
54,linear_pI,-0.19913630688919362,7.614003658294678,linear,log_kcat_value
55,linear_pI,-0.41969751291360413,9.094635963439941,linear,log_kcat_value
56,linear_pI,-0.3607155676186105,8.47560977935791,linear,log_kcat_value
57,linear_pI,0.14867156880978769,5.326916217803955,linear,log_kcat_value
58,linear_pI,-0.43449345353636015,9.225764274597168,linear,log_kcat_value
59,linear_pI,0.0,6.514169216156006,linear,log_kcat_value
60,linear_pI,0.10960481870125745,5.584965229034424,linear,log_kcat_value
61,linear_pI,-0.21941692850122102,7.81190824508667,linear,log_kcat_value
62,linear_pI,-0.10395547440774089,6.975531101226807,linear,log_kcat_value
63,linear_pI,-0.38246581455016926,8.813617706298828,linear,log_kcat_value
64,linear_pI,0.0,5.868591785430908,linear,log_kcat_value
65,linear_pI,0.0,6.357521057128906,linear,log_kcat_value
66,linear_pI,0.15833626633035922,5.149465084075928,linear,log_kcat_value
67,linear_pI,-0.21517701718838925,7.610593318939209,linear,log_kcat_value
68,linear_pI,0.0,6.351495742797852,linear,log_kcat_value
69,linear_pI,0.051389960247014324,5.978745937347412,linear,log_kcat_value
70,linear_pI,0.16122775868907172,5.27689790725708,linear,log_kcat_value
71,linear_pI,0.21713835773512935,4.823209285736084,linear,log_kcat_value
72,linear_pI,0.0,5.727005958557129,linear,log_kcat_value
73,linear_pI,0.055294976826334,5.920883655548096,linear,log_kcat_value
74,linear_pI,-0.07301364330982799,6.762271404266357,linear,log_kcat_value
75,linear_pI,0.0,6.6927571296691895,linear,log_kcat_value
76,linear_pI,-0.4625267559412432,9.252067565917969,linear,log_kcat_value
77,linear_pI,0.1938900619390787,5.130992412567139,linear,log_kcat_value
78,linear_pI,0.22319292032562335,4.874876022338867,linear,log_kcat_value
79,linear_pI,0.11327051333029736,5.383016586303711,linear,log_kcat_value
80,linear_pI,0.12104879195674936,5.401886940002441,linear,log_kcat_value
81,linear_pI,0.21491566513802912,4.935238838195801,linear,log_kcat_value
82,linear_pI,-0.3388504063863315,8.554519653320312,linear,log_kcat_value
83,linear_pI,-0.050202665772319466,6.668657302856445,linear,log_kcat_value
84,linear_pI,0.1133875625300232,5.543813705444336,linear,log_kcat_value
85,linear_pI,0.0,5.794075965881348,linear,log_kcat_value
86,linear_pI,0.17932081975427847,5.159696102142334,linear,log_kcat_value
87,linear_pI,0.22625279635765116,4.826619625091553,linear,log_kcat_value
88,linear_pI,-0.04879932092325201,6.654618263244629,linear,log_kcat_value
89,linear_pI,0.062025775880977754,5.863874435424805,linear,log_kcat_value
90,linear_pI,0.1024721976850331,5.636802673339844,linear,log_kcat_value
91,linear_pI,-0.10304131662172898,6.975531101226807,linear,log_kcat_value
92,linear_pI,0.0,6.449429512023926,linear,log_kcat_value
93,linear_pI,0.0,6.380199432373047,linear,log_kcat_value
94,linear_pI,0.23798112504996283,4.749773025512695,linear,log_kcat_value
95,linear_pI,-0.07283787878820279,6.791941165924072,linear,log_kcat_value
96,linear_pI,0.0,6.214229583740234,linear,log_kcat_value
97,linear_pI,0.07585208864419568,5.874048233032227,linear,log_kcat_value
98,linear_pI,-0.11852371377232145,7.120357036590576,linear,log_kcat_value
99,linear_pI,0.23241149384776935,4.759777069091797,linear,log_kcat_value
0,linear_aromaticity,-0.10831439353361738,0.056179776787757874,linear,log_kcat_value
1,linear_aromaticity,0.18581321743790474,0.1299559473991394,linear,log_kcat_value
2,linear_aromaticity,0.0,0.08964451402425766,linear,log_kcat_value
3,linear_aromaticity,0.0,0.08771929889917374,linear,log_kcat_value
4,linear_aromaticity,0.0,0.0731707289814949,linear,log_kcat_value
5,linear_aromaticity,0.0,0.07299269735813141,linear,log_kcat_value
6,linear_aromaticity,0.0,0.08666666597127914,linear,log_kcat_value
7,linear_aromaticity,0.0,0.06684491783380508,linear,log_kcat_value
8,linear_aromaticity,0.0,0.0882352963089943,linear,log_kcat_value
9,linear_aromaticity,0.0,0.08781362324953079,linear,log_kcat_value
10,linear_aromaticity,-0.08192475880166784,0.06557376682758331,linear,log_kcat_value
11,linear_aromaticity,0.0,0.08143322169780731,linear,log_kcat_value
12,linear_aromaticity,0.11909939953976312,0.11244980245828629,linear,log_kcat_value
13,linear_aromaticity,0.0,0.095563143491745,linear,log_kcat_value
14,linear_aromaticity,0.0,0.06735751032829285,linear,log_kcat_value
15,linear_aromaticity,-0.22233719000837357,0.03076923079788685,linear,log_kcat_value
16,linear_aromaticity,0.0,0.06617647409439087,linear,log_kcat_value
17,linear_aromaticity,0.09158801645050578,0.10382513701915741,linear,log_kcat_value
18,linear_aromaticity,0.037017780265246714,0.0925619825720787,linear,log_kcat_value
19,linear_aromaticity,0.0,0.09071274101734161,linear,log_kcat_value
20,linear_aromaticity,0.0,0.08363636583089828,linear,log_kcat_value
21,linear_aromaticity,-0.11045938074797315,0.057057056576013565,linear,log_kcat_value
22,linear_aromaticity,0.19258684597065606,0.12857143580913544,linear,log_kcat_value
23,linear_aromaticity,-0.16126257955482687,0.04194631054997444,linear,log_kcat_value
24,linear_aromaticity,0.0,0.1080000028014183,linear,log_kcat_value
25,linear_aromaticity,0.1235809959176799,0.11928429454565048,linear,log_kcat_value
26,linear_aromaticity,0.0,0.08759123831987381,linear,log_kcat_value
27,linear_aromaticity,0.0,0.09803921729326248,linear,log_kcat_value
28,linear_aromaticity,0.12920620473005295,0.11359026283025742,linear,log_kcat_value
29,linear_aromaticity,0.0,0.09090909361839294,linear,log_kcat_value
30,linear_aromaticity,0.0,0.08351488411426544,linear,log_kcat_value
31,linear_aromaticity,0.0,0.09809264540672302,linear,log_kcat_value
32,linear_aromaticity,0.0,0.08187134563922882,linear,log_kcat_value
33,linear_aromaticity,0.0,0.09433962404727936,linear,log_kcat_value
34,linear_aromaticity,0.0,0.08968609571456909,linear,log_kcat_value
35,linear_aromaticity,0.0,0.05074626952409744,linear,log_kcat_value
36,linear_aromaticity,0.0,0.07971014827489853,linear,log_kcat_value
37,linear_aromaticity,-0.10031186290472022,0.061274509876966476,linear,log_kcat_value
38,linear_aromaticity,0.0,0.07246376574039459,linear,log_kcat_value
39,linear_aromaticity,0.10056457492852434,0.10803323984146118,linear,log_kcat_value
40,linear_aromaticity,0.0,0.10315985232591629,linear,log_kcat_value
41,linear_aromaticity,0.16393202325252781,0.12406015396118164,linear,log_kcat_value
42,linear_aromaticity,0.0,0.0835443064570427,linear,log_kcat_value
43,linear_aromaticity,0.1174566380771908,0.11290322244167328,linear,log_kcat_value
44,linear_aromaticity,0.0,0.0833333358168602,linear,log_kcat_value
45,linear_aromaticity,0.08907975261940271,0.10629921406507492,linear,log_kcat_value
46,linear_aromaticity,-0.04305886333631042,0.07382550090551376,linear,log_kcat_value
47,linear_aromaticity,0.14430191086659389,0.11439114063978195,linear,log_kcat_value
48,linear_aromaticity,-0.0710179243663817,0.06551723927259445,linear,log_kcat_value
49,linear_aromaticity,0.0,0.09459459781646729,linear,log_kcat_value
50,linear_aromaticity,0.0,0.08363636583089828,linear,log_kcat_value
51,linear_aromaticity,-0.08976965979646397,0.0625,linear,log_kcat_value
52,linear_aromaticity,0.0,0.08896797150373459,linear,log_kcat_value
53,linear_aromaticity,0.0,0.09459459781646729,linear,log_kcat_value
54,linear_aromaticity,-0.05091722245679385,0.07260274142026901,linear,log_kcat_value
55,linear_aromaticity,-0.14745143538679584,0.04810996726155281,linear,log_kcat_value
56,linear_aromaticity,-0.1235540366660195,0.06166219711303711,linear,log_kcat_value
57,linear_aromaticity,0.13837059582855685,0.11836734414100647,linear,log_kcat_value
58,linear_aromaticity,0.0,0.095238097012043,linear,log_kcat_value
59,linear_aromaticity,0.048769332270555577,0.09584664553403854,linear,log_kcat_value
60,linear_aromaticity,-0.05053146691653393,0.07289719581604004,linear,log_kcat_value
61,linear_aromaticity,-0.11408636040429564,0.0555555559694767,linear,log_kcat_value
62,linear_aromaticity,0.0,0.08650518953800201,linear,log_kcat_value
63,linear_aromaticity,-0.1708940581575971,0.04316546767950058,linear,log_kcat_value
64,linear_aromaticity,0.13535582135016286,0.11695906519889832,linear,log_kcat_value
65,linear_aromaticity,0.1634718561229073,0.12391930818557739,linear,log_kcat_value
66,linear_aromaticity,-0.18774921648611761,0.043902438133955,linear,log_kcat_value
67,linear_aromaticity,0.0,0.08950617164373398,linear,log_kcat_value
68,linear_aromaticity,0.16498134171128287,0.11974109709262848,linear,log_kcat_value
69,linear_aromaticity,0.0,0.08103448152542114,linear,log_kcat_value
70,linear_aromaticity,-0.07475245090381154,0.06544502824544907,linear,log_kcat_value
71,linear_aromaticity,0.08382255593028498,0.10727272927761078,linear,log_kcat_value
72,linear_aromaticity,-0.10170315243380051,0.05923344939947128,linear,log_kcat_value
73,linear_aromaticity,0.0,0.07308970391750336,linear,log_kcat_value
74,linear_aromaticity,0.06955843856385657,0.10216718167066574,linear,log_kcat_value
75,linear_aromaticity,0.10256899184018686,0.11042945086956024,linear,log_kcat_value
76,linear_aromaticity,0.0,0.06829268485307693,linear,log_kcat_value
77,linear_aromaticity,-0.1529434044462019,0.045584045350551605,linear,log_kcat_value
78,linear_aromaticity,-0.05841803701848202,0.06984127312898636,linear,log_kcat_value
79,linear_aromaticity,0.21355568402038672,0.14141413569450378,linear,log_kcat_value
80,linear_aromaticity,0.05457476435767672,0.10160427540540695,linear,log_kcat_value
81,linear_aromaticity,0.04328621619985751,0.09433962404727936,linear,log_kcat_value
82,linear_aromaticity,0.0,0.08923884481191635,linear,log_kcat_value
83,linear_aromaticity,-0.09806822569545051,0.0602409653365612,linear,log_kcat_value
84,linear_aromaticity,0.021960096436045795,0.09090909361839294,linear,log_kcat_value
85,linear_aromaticity,0.0,0.08528784662485123,linear,log_kcat_value
86,linear_aromaticity,-0.0454434143884707,0.07279693335294724,linear,log_kcat_value
87,linear_aromaticity,0.0,0.0762711837887764,linear,log_kcat_value
88,linear_aromaticity,-0.07140481335521069,0.06681514531373978,linear,log_kcat_value
89,linear_aromaticity,0.11181364011445816,0.11263736337423325,linear,log_kcat_value
90,linear_aromaticity,0.0,0.09003215283155441,linear,log_kcat_value
91,linear_aromaticity,0.0,0.08650518953800201,linear,log_kcat_value
92,linear_aromaticity,0.0,0.07620321214199066,linear,log_kcat_value
93,linear_aromaticity,0.3448697887112434,0.1666666716337204,linear,log_kcat_value
94,linear_aromaticity,0.0,0.08527132123708725,linear,log_kcat_value
95,linear_aromaticity,0.0,0.07623318582773209,linear,log_kcat_value
96,linear_aromaticity,-0.15771551095726297,0.04554865509271622,linear,log_kcat_value
97,linear_aromaticity,0.1097483977907556,0.10912051796913147,linear,log_kcat_value
98,linear_aromaticity,0.2128853615318492,0.1345514953136444,linear,log_kcat_value
99,linear_aromaticity,0.0,0.09433962404727936,linear,log_kcat_value
0,linear_instability_index,-0.0933953462222219,40.4730339050293,linear,log_kcat_value
1,linear_instability_index,-0.15109658992623934,41.72361373901367,linear,log_kcat_value
2,linear_instability_index,0.4333011682942322,20.743894577026367,linear,log_kcat_value
3,linear_instability_index,0.19902972096226978,29.556184768676758,linear,log_kcat_value
4,linear_instability_index,0.32918771209338127,24.43170738220215,linear,log_kcat_value
5,linear_instability_index,-0.2507755861665208,45.554378509521484,linear,log_kcat_value
6,linear_instability_index,0.2732588767876768,26.795555114746094,linear,log_kcat_value
7,linear_instability_index,0.14827696916094765,30.498929977416992,linear,log_kcat_value
8,linear_instability_index,0.17979915870737936,30.132827758789062,linear,log_kcat_value
9,linear_instability_index,0.16198113837537764,30.215232849121094,linear,log_kcat_value
10,linear_instability_index,0.21312906827858527,28.77985954284668,linear,log_kcat_value
11,linear_instability_index,0.06418675096853309,34.23029327392578,linear,log_kcat_value
12,linear_instability_index,0.0,36.15943908691406,linear,log_kcat_value
13,linear_instability_index,0.44078069934012104,20.389760971069336,linear,log_kcat_value
14,linear_instability_index,0.24965257966782822,27.34922218322754,linear,log_kcat_value
15,linear_instability_index,-0.9698012973603941,71.22307586669922,linear,log_kcat_value
16,linear_instability_index,-0.1389745386781188,41.17647171020508,linear,log_kcat_value
17,linear_instability_index,0.28044435134028195,26.987977981567383,linear,log_kcat_value
18,linear_instability_index,0.16531986045008357,30.645967483520508,linear,log_kcat_value
19,linear_instability_index,-0.32549602990962373,48.34492492675781,linear,log_kcat_value
20,linear_instability_index,0.5177466798744003,18.041454315185547,linear,log_kcat_value
21,linear_instability_index,0.35102719954426637,24.145376205444336,linear,log_kcat_value
22,linear_instability_index,-0.11248388414084232,40.72292709350586,linear,log_kcat_value
23,linear_instability_index,-0.5495061589424577,56.4294548034668,linear,log_kcat_value
24,linear_instability_index,-0.11337579092807298,40.58243942260742,linear,log_kcat_value
25,linear_instability_index,0.1358840178071997,30.82608413696289,linear,log_kcat_value
26,linear_instability_index,-0.20747560822100944,43.99197006225586,linear,log_kcat_value
27,linear_instability_index,-0.1523704825949286,42.32263946533203,linear,log_kcat_value
28,linear_instability_index,0.0,33.6529426574707,linear,log_kcat_value
29,linear_instability_index,0.20240825051105152,29.49570655822754,linear,log_kcat_value
30,linear_instability_index,-0.07891152252067007,39.311256408691406,linear,log_kcat_value
31,linear_instability_index,-0.33207982473500536,48.76811981201172,linear,log_kcat_value
32,linear_instability_index,-0.553071400961763,56.306434631347656,linear,log_kcat_value
33,linear_instability_index,0.0,37.88867950439453,linear,log_kcat_value
34,linear_instability_index,0.26788431610348745,26.4313907623291,linear,log_kcat_value
35,linear_instability_index,0.30267058579835326,24.543283462524414,linear,log_kcat_value
36,linear_instability_index,0.0,36.16545867919922,linear,log_kcat_value
37,linear_instability_index,0.31550952405128974,25.085784912109375,linear,log_kcat_value
38,linear_instability_index,0.08945305999263797,33.18937301635742,linear,log_kcat_value
39,linear_instability_index,0.0,39.30194091796875,linear,log_kcat_value
40,linear_instability_index,-0.18220300842834533,43.170101165771484,linear,log_kcat_value
41,linear_instability_index,0.06060401351749219,34.2353401184082,linear,log_kcat_value
42,linear_instability_index,0.2763457133250998,26.821290969848633,linear,log_kcat_value
43,linear_instability_index,0.11597482645716262,32.27096939086914,linear,log_kcat_value
44,linear_instability_index,0.07377736937275459,33.936622619628906,linear,log_kcat_value
45,linear_instability_index,-0.4070900532067148,50.93901443481445,linear,log_kcat_value
46,linear_instability_index,-0.2492426898456115,45.46780776977539,linear,log_kcat_value
47,linear_instability_index,0.13462849490664786,32.34833908081055,linear,log_kcat_value
48,linear_instability_index,-0.3729676751877834,50.29576873779297,linear,log_kcat_value
49,linear_instability_index,-0.1923190522812279,43.838287353515625,linear,log_kcat_value
50,linear_instability_index,0.5319348442360069,18.041454315185547,linear,log_kcat_value
51,linear_instability_index,0.0,36.25592041015625,linear,log_kcat_value
52,linear_instability_index,0.11227299893997454,32.6473503112793,linear,log_kcat_value
53,linear_instability_index,-0.2588915861258769,46.05450439453125,linear,log_kcat_value
54,linear_instability_index,-0.057166710307411,38.49864196777344,linear,log_kcat_value
55,linear_instability_index,0.41482935854530306,21.893470764160156,linear,log_kcat_value
56,linear_instability_index,0.1540554881348012,29.977210998535156,linear,log_kcat_value
57,linear_instability_index,-0.09752359491269905,39.8644905090332,linear,log_kcat_value
58,linear_instability_index,-0.17530507789009697,43.14975357055664,linear,log_kcat_value
59,linear_instability_index,-0.3005236534610456,47.2415657043457,linear,log_kcat_value
60,linear_instability_index,0.2290187427936959,28.26448631286621,linear,log_kcat_value
61,linear_instability_index,0.0,33.99927520751953,linear,log_kcat_value
62,linear_instability_index,0.0,37.77802658081055,linear,log_kcat_value
63,linear_instability_index,-0.3537847096057059,49.12841796875,linear,log_kcat_value
64,linear_instability_index,-0.38873211855676887,50.57514572143555,linear,log_kcat_value
65,linear_instability_index,0.0623319773833334,34.1793098449707,linear,log_kcat_value
66,linear_instability_index,0.08589862310696195,32.57682800292969,linear,log_kcat_value
67,linear_instability_index,0.3799187701155431,22.448488235473633,linear,log_kcat_value
68,linear_instability_index,-0.288588819765027,47.34210205078125,linear,log_kcat_value
69,linear_instability_index,-0.07516992974425625,39.192256927490234,linear,log_kcat_value
70,linear_instability_index,0.08822336914564698,33.54400634765625,linear,log_kcat_value
71,linear_instability_index,0.0,38.735145568847656,linear,log_kcat_value
72,linear_instability_index,0.14607039290007698,31.679443359375,linear,log_kcat_value
73,linear_instability_index,0.3294127718411685,24.524917602539062,linear,log_kcat_value
74,linear_instability_index,0.0,36.70687484741211,linear,log_kcat_value
75,linear_instability_index,-0.10558241002225992,40.049713134765625,linear,log_kcat_value
76,linear_instability_index,-0.6022566510139596,57.29707336425781,linear,log_kcat_value
77,linear_instability_index,0.0,34.78888702392578,linear,log_kcat_value
78,linear_instability_index,0.06644248156526972,34.24253845214844,linear,log_kcat_value
79,linear_instability_index,0.2506595689218554,26.673736572265625,linear,log_kcat_value
80,linear_instability_index,0.2869208972746826,25.816452026367188,linear,log_kcat_value
81,linear_instability_index,0.20282898476026015,29.386295318603516,linear,log_kcat_value
82,linear_instability_index,0.07008970352428191,34.13729476928711,linear,log_kcat_value
83,linear_instability_index,0.40879282524641186,22.016265869140625,linear,log_kcat_value
84,linear_instability_index,0.1930527779091461,29.49570655822754,linear,log_kcat_value
85,linear_instability_index,-0.3572291285182733,49.28059768676758,linear,log_kcat_value
86,linear_instability_index,0.23451893848411542,28.227203369140625,linear,log_kcat_value
87,linear_instability_index,-0.44490013856002514,52.226505279541016,linear,log_kcat_value
88,linear_instability_index,-0.010207603632495899,36.974185943603516,linear,log_kcat_value
89,linear_instability_index,0.03415636173975565,35.23027420043945,linear,log_kcat_value
90,linear_instability_index,-0.12702873887984267,40.87767028808594,linear,log_kcat_value
91,linear_instability_index,0.0,37.77802658081055,linear,log_kcat_value
92,linear_instability_index,0.08375922144590377,33.57646942138672,linear,log_kcat_value
93,linear_instability_index,-0.4170681694436935,51.38637161254883,linear,log_kcat_value
94,linear_instability_index,0.03207844336272425,35.220970153808594,linear,log_kcat_value
95,linear_instability_index,-0.18824821165746147,43.26369857788086,linear,log_kcat_value
96,linear_instability_index,0.0765878263926545,33.91324996948242,linear,log_kcat_value
97,linear_instability_index,-0.16107650510101473,42.40099334716797,linear,log_kcat_value
98,linear_instability_index,0.0,37.09735870361328,linear,log_kcat_value
99,linear_instability_index,-0.12271765277120257,40.579246520996094,linear,log_kcat_value
0,linear_pH_value,0.0,8.0,linear,log_km_value
1,linear_pH_value,0.0,7.0,linear,log_km_value
2,linear_pH_value,0.0,7.5,linear,log_km_value
3,linear_pH_value,-0.022436456523284794,7.5,linear,log_km_value
4,linear_pH_value,0.0,7.0,linear,log_km_value
5,linear_pH_value,0.06893892472741925,6.5,linear,log_km_value
6,linear_pH_value,-0.07170809158278962,8.0,linear,log_km_value
7,linear_pH_value,0.0,7.5,linear,log_km_value
8,linear_pH_value,0.0,7.4,linear,log_km_value
9,linear_pH_value,-0.2149429524082889,9.5,linear,log_km_value
10,linear_pH_value,-0.0603793520554301,7.8,linear,log_km_value
11,linear_pH_value,0.027040028287377282,7.0,linear,log_km_value
12,linear_pH_value,-0.026394358729590783,7.5,linear,log_km_value
13,linear_pH_value,0.0,7.5,linear,log_km_value
14,linear_pH_value,-0.07222449526329414,8.0,linear,log_km_value
15,linear_pH_value,0.0,7.3,linear,log_km_value
16,linear_pH_value,-0.17554944148517682,9.0,linear,log_km_value
17,linear_pH_value,0.0,7.3,linear,log_km_value
18,linear_pH_value,0.02336460626257919,7.0,linear,log_km_value
19,linear_pH_value,0.0,7.0,linear,log_km_value
20,linear_pH_value,0.0,7.0,linear,log_km_value
21,linear_pH_value,0.0,7.2,linear,log_km_value
22,linear_pH_value,0.2790306160390381,4.5,linear,log_km_value
23,linear_pH_value,0.13055676405302585,6.0,linear,log_km_value
24,linear_pH_value,0.0,7.5,linear,log_km_value
25,linear_pH_value,0.0,8.0,linear,log_km_value
26,linear_pH_value,0.0,7.0,linear,log_km_value
27,linear_pH_value,0.0,8.0,linear,log_km_value
28,linear_pH_value,0.0,7.4,linear,log_km_value
29,linear_pH_value,0.0,8.0,linear,log_km_value
30,linear_pH_value,0.1470772343181004,5.75,linear,log_km_value
31,linear_pH_value,0.0,7.0,linear,log_km_value
32,linear_pH_value,-0.1894626490574599,9.25,linear,log_km_value
33,linear_pH_value,0.0,7.0,linear,log_km_value
34,linear_pH_value,0.0,7.0,linear,log_km_value
35,linear_pH_value,-0.15803879903987683,9.2,linear,log_km_value
36,linear_pH_value,0.0,7.5,linear,log_km_value
37,linear_pH_value,0.0,7.5,linear,log_km_value
38,linear_pH_value,0.0,8.0,linear,log_km_value
39,linear_pH_value,0.0,7.0,linear,log_km_value
40,linear_pH_value,0.0,7.4,linear,log_km_value
41,linear_pH_value,0.0,7.4,linear,log_km_value
42,linear_pH_value,-0.13475035169708502,8.5,linear,log_km_value
43,linear_pH_value,0.0,7.0,linear,log_km_value
44,linear_pH_value,0.0,6.7,linear,log_km_value
45,linear_pH_value,-0.09031146796976142,8.0,linear,log_km_value
46,linear_pH_value,-0.07413858500934623,8.0,linear,log_km_value
47,linear_pH_value,0.0,8.5,linear,log_km_value
48,linear_pH_value,0.0,7.5,linear,log_km_value
49,linear_pH_value,-0.058677119497413326,8.0,linear,log_km_value
50,linear_pH_value,0.0,7.0,linear,log_km_value
51,linear_pH_value,-0.02400673459488365,7.5,linear,log_km_value
52,linear_pH_value,-0.01626251703709014,7.4,linear,log_km_value
53,linear_pH_value,0.0,7.4,linear,log_km_value
54,linear_pH_value,-0.05465694535189689,7.8,linear,log_km_value
55,linear_pH_value,0.029953420287833765,7.0,linear,log_km_value
56,linear_pH_value,-0.2751647907911999,10.0,linear,log_km_value
57,linear_pH_value,0.0,7.1,linear,log_km_value
58,linear_pH_value,0.0,6.0,linear,log_km_value
59,linear_pH_value,0.0,7.4,linear,log_km_value
60,linear_pH_value,-0.07602599825808998,8.0,linear,log_km_value
61,linear_pH_value,-0.07526332598135484,8.0,linear,log_km_value
62,linear_pH_value,-0.23049226073898138,9.5,linear,log_km_value
63,linear_pH_value,0.0,6.0,linear,log_km_value
64,linear_pH_value,0.18071153535394124,5.5,linear,log_km_value
65,linear_pH_value,-0.08033314367717233,8.0,linear,log_km_value
66,linear_pH_value,0.0,7.4,linear,log_km_value
67,linear_pH_value,0.07831608769727083,6.5,linear,log_km_value
68,linear_pH_value,0.0,7.0,linear,log_km_value
69,linear_pH_value,0.0,7.4,linear,log_km_value
70,linear_pH_value,0.0,7.5,linear,log_km_value
71,linear_pH_value,0.0,7.6,linear,log_km_value
72,linear_pH_value,0.0,7.4,linear,log_km_value
73,linear_pH_value,-0.08806917703988139,8.0,linear,log_km_value
74,linear_pH_value,0.0,7.4,linear,log_km_value
75,linear_pH_value,-0.0847795891786354,8.0,linear,log_km_value
76,linear_pH_value,0.0,7.5,linear,log_km_value
77,linear_pH_value,0.07165967269344442,6.5,linear,log_km_value
78,linear_pH_value,0.0,7.5,linear,log_km_value
79,linear_pH_value,0.0,6.1,linear,log_km_value
80,linear_pH_value,0.0,7.5,linear,log_km_value
81,linear_pH_value,0.12367062413383695,6.0,linear,log_km_value
82,linear_pH_value,0.0,7.0,linear,log_km_value
83,linear_pH_value,0.0,7.5,linear,log_km_value
84,linear_pH_value,-0.08250319436513343,8.0,linear,log_km_value
85,linear_pH_value,0.0,7.5,linear,log_km_value
86,linear_pH_value,-0.07924861963787161,8.0,linear,log_km_value
87,linear_pH_value,0.0,8.0,linear,log_km_value
88,linear_pH_value,-0.07741956460429997,8.0,linear,log_km_value
89,linear_pH_value,0.0,7.5,linear,log_km_value
90,linear_pH_value,0.0,7.4,linear,log_km_value
91,linear_pH_value,-0.23103921619250914,9.5,linear,log_km_value
92,linear_pH_value,0.0,7.6,linear,log_km_value
93,linear_pH_value,0.0,7.2,linear,log_km_value
94,linear_pH_value,0.0,7.4,linear,log_km_value
95,linear_pH_value,0.0,7.4,linear,log_km_value
96,linear_pH_value,0.0,7.5,linear,log_km_value
